business_id,business_name,business_address,recent_score,recent_risk,average_score,minimum_score,maximum_score
68600,Black Point Cafe,882 North Point St,82.0,High Risk,82.0,82.0,82.0
68602,Bluxome Street Winery,53 Bluxome St,100.0,,100.0,100.0,100.0
68608,Coriander Gourmet Thai,135 04th St FC-07,79.0,High Risk,85.9,79.0,90.0
68615,Osha Express,1 Market St #21B,73.0,Moderate Risk,72.66666666666667,70.0,76.0
68629,TL Tobacco & Market,301 Turk St,90.0,Moderate Risk,91.0,90.0,92.0
68644,Central Kitchen & Salumeria,782 Florida,83.0,High Risk,85.6,83.0,96.0
68649,Tres Truck,130 Townsend St,87.0,Moderate Risk,83.5,73.0,87.0
68672,Kama Sushi Soma,294 09th St,82.0,Low Risk,83.14285714285714,80.0,86.0
68674,Michael's Food Store,901 North Point St,98.0,Low Risk,96.66666666666667,96.0,98.0
68696,Xiao Long Bao,625 Clement St,83.0,Low Risk,81.5,79.0,83.0
68699,Pretty Please Bakeshop,291 03rd Ave,100.0,Low Risk,99.0,98.0,100.0
68713,S & P Concessions - MV Napa,Ferry Plaza Pier,100.0,,100.0,100.0,100.0
68714,S & P Concessions - MV Golden Gate Ferry,Ferry Plaza Pier,98.0,Low Risk,98.0,98.0,98.0
68716,The Sweet House,3512 BALBOA St,100.0,High Risk,84.0,80.0,100.0
68739,Starbucks #16839,Pier 1 The Embarcadero,93.0,High Risk,93.0,93.0,93.0
68753,La Briciola  Restaurant,489 03rd St,90.0,Moderate Risk,82.22222222222223,74.0,100.0
68763,Kichi Grill,835 Market St FE#9,86.0,High Risk,87.6,86.0,88.0
68764,Golden Gate Grill,449 Powell St 2nd Floor,80.0,Low Risk,86.33333333333333,80.0,100.0
68766,Moolicious Cafe and Crepe,1 Sansome St #105,96.0,Low Risk,96.66666666666667,96.0,98.0
68768,Elsy's Restaurant,2893 Mission St,74.0,Low Risk,79.625,74.0,88.0
68773,Nopalito,1224 9th Ave,87.0,Low Risk,89.1,87.0,90.0
68774,Fox Market,570 LARKIN St,96.0,Low Risk,95.0,93.0,96.0
68784,Joe's Ice Cream,5420 Geary Blvd,96.0,Moderate Risk,94.0,90.0,100.0
68799,Zeitgeist,199 VALENCIA St,80.0,Low Risk,85.16666666666667,80.0,96.0
68808,"Shabuway, Men-Oh",5120 GEARY Blvd,82.0,Low Risk,82.0,82.0,82.0
68813,Small Foods,522 02nd St,82.0,High Risk,78.0,75.0,82.0
68814,Farley's,1315 18th St,94.0,Moderate Risk,94.4,94.0,96.0
68824,Harvey's Place,330 05th St,94.0,Moderate Risk,95.33333333333333,94.0,98.0
68826,"VANDA SIAM RESTAURANT, LLC",668 Sacramento St,79.0,Low Risk,83.0909090909091,79.0,88.0
68827,Slurp Ramen,710 Commercial St,92.0,Moderate Risk,91.25,90.0,92.0
68831,Super Duper,783 Mission St #1010,83.0,Moderate Risk,81.125,77.0,86.0
68832,Bayshore Market Deli & Liquor,300 BAYSHORE Blvd,78.0,High Risk,80.22222222222223,78.0,83.0
68842,All Good Pizza,1605 Jerrold Ave,73.0,Moderate Risk,73.0,73.0,73.0
68865,Grant Place Restaurant,737 Washington St,92.0,Low Risk,79.4,74.0,92.0
68890,Geneva Bubble Tea,981 Geneva Ave,81.0,Moderate Risk,81.0,78.0,84.0
68891,Local Edition,691 Market St,88.0,Low Risk,88.0,88.0,88.0
68894,Craftsman and Wolves,746 Valencia St,94.0,Low Risk,92.33333333333333,90.0,96.0
68895,It' Sugar,333 Jefferson St Space B-101,92.0,Low Risk,94.0,92.0,98.0
68909,Cafe La Flore,1340 Irving St,96.0,Moderate Risk,97.0,96.0,98.0
68916,Rumors,398 07th St,82.0,Low Risk,78.66666666666667,76.0,82.0
68944,Peet's Coffee and Tea,1630 Holloway Ave,94.0,Low Risk,96.8,94.0,100.0
68955,Ghirardelli Chocolate,845 Market St Suite 014,94.0,Moderate Risk,95.0,94.0,96.0
68961,Pupuseria & Restaurante Panchitas,4901 Mission Street,85.0,Moderate Risk,83.75,83.0,85.0
68963,West of Pecos,550 Valencia St,90.0,Moderate Risk,89.75,89.0,90.0
68974,Sushi Avenue Inc,1515 Sloat Blvd,96.0,Low Risk,96.0,94.0,98.0
68986,Cafe Troya Fillmore,2125 FILLMORE St,79.0,High Risk,82.08333333333333,79.0,90.0
68998,Cajun House,308 05th Ave,84.0,Moderate Risk,85.25,81.0,94.0
69006,Chipotle Mexican Grill #1566,50 California St,98.0,Low Risk,98.0,98.0,98.0
69012,Carmel Pizza Company,2826 Jones St,90.0,Moderate Risk,90.0,90.0,90.0
69016,Lahore Karahi,612 O'Farrell St,83.0,Low Risk,76.51851851851852,72.0,83.0
69041,Washington Cafe,826 Washington St,84.0,High Risk,81.13333333333334,78.0,85.0
69066,Hayes Valley Bakeworks,550 Gough St,94.0,Moderate Risk,95.2,94.0,96.0
69069,Easy Breezy,4028 24th St,94.0,Low Risk,95.2,94.0,96.0
69081,The Roxie Theater,3117 16th St,100.0,,100.0,100.0,100.0
69110,Chez Maman,401 Gough St,88.0,Low Risk,84.0,80.0,88.0
69113,Upcider,"1160 Polk St, 2nd Floor",94.0,Low Risk,94.8,94.0,96.0
69115,Hahn's Hibachi,1710 Polk St,83.0,Moderate Risk,81.45,74.0,86.0
69118,Noodle Bar and Grill,631 Broadway St,87.0,High Risk,87.625,87.0,88.0
69121,"Mavelous, LLC",1408 MARKET St,87.0,Low Risk,87.0,87.0,87.0
69122,Hiyaaa!,Off The Grid,98.0,Low Risk,98.0,98.0,98.0
69127,Giant Burrito,353 Bayshore Blvd,100.0,,100.0,100.0,100.0
69135,Ghirardelli Chocolate - Main Concourse Level,24 Willie Mays Plaza,100.0,,100.0,100.0,100.0
69147,Mission Rock Resort,817 TERRY FRANCOIS Blvd,92.0,Moderate Risk,91.5,91.0,92.0
69152,Polo Grounds Pub & Grill,747 03rd St,86.0,Low Risk,84.8,83.0,86.0
69172,Victoria Pastry Co.,700 Filbert St,96.0,Low Risk,94.22222222222223,92.0,96.0
69175,Mau Restaurant,665 Valencia St,76.0,Moderate Risk,80.61538461538461,76.0,84.0
69181,Cha-Ya Restaurant,762 Valencia St,92.0,Moderate Risk,92.0,89.0,98.0
69186,"Premier Catering & Events, Inc.",1255 22nd St,82.0,Moderate Risk,82.0,81.0,83.0
69188,Siam Lotus Thai Cuisine,1705 HAIGHT St,94.0,Low Risk,92.66666666666667,92.0,94.0
69194,Grandma's Deli & Cafe,1551 Mission St,88.0,Low Risk,90.28571428571429,88.0,96.0
69195,Center Cafe,205 13th St,81.0,Low Risk,78.72727272727273,76.0,81.0
69199,Mehfil Indian Restaurant,28 02nd St,53.0,High Risk,64.38461538461539,53.0,90.0
69207,Ilana Cafe,2314 Clement St,90.0,Moderate Risk,91.27272727272727,90.0,98.0
69208,Wine & Wall,30 Steuart St,100.0,Moderate Risk,90.25,87.0,100.0
69214,Dolce Amore,1477 Van Ness Ave,98.0,Low Risk,94.0,92.0,98.0
69217,Orexi Inc.,243 WEST PORTAL Ave,88.0,Low Risk,89.33333333333333,88.0,92.0
69237,SPRESSA,51 Cambon Dr,100.0,,100.0,100.0,100.0
69244,Jamber,858 Folsom St,90.0,Low Risk,89.0,88.0,90.0
69249,Bon Appetit @ Twitter,1355 Market St 9th Fl.,94.0,Moderate Risk,90.625,87.0,94.0
69250,"Fame Venue, LLC",443 Broadway St,96.0,Low Risk,96.66666666666667,96.0,98.0
69253,Chili Cha Cha 2,3166 24th St,83.0,High Risk,86.36363636363636,82.0,94.0
69259,Goat Hill Pizza,170 WEST PORTAL Ave,96.0,Moderate Risk,93.5,89.0,100.0
69275,Tacos El Tuca,428 11th St,87.0,High Risk,87.0,87.0,87.0
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,64.0,High Risk,66.6,57.0,83.0
69288,Plaj Restaurant & Bar,333 FULTON St,91.0,Low Risk,92.5,91.0,94.0
69290,Kettle Corn Star,865 Market St,98.0,Low Risk,98.66666666666667,98.0,100.0
69291,Cheese Boutique,660 Chenery St,94.0,Low Risk,95.0,92.0,100.0
69294,We Sushi,428 11th,83.0,Low Risk,83.0,83.0,83.0
69299,Restaurante Monte Cristo #2,6286 03rd St,88.0,Moderate Risk,69.33333333333333,60.0,88.0
69312,El Sur LLC,Off The Grid,98.0,Low Risk,99.33333333333333,98.0,100.0
69324,Las Brisas,3137 MISSION St,85.0,Moderate Risk,87.375,84.0,92.0
69350,Chipotle Mexican Grill #1460,121 04th St Space #1035,98.0,Low Risk,94.0,91.0,98.0
69351,Sarku Japan,865 Market St Space#C08,86.0,Low Risk,83.94736842105263,81.0,86.0
69353,Aria,932 Larkin St,75.0,Moderate Risk,82.47619047619048,75.0,91.0
69368,Onigilly,343 Kearny St,92.0,Moderate Risk,89.6,86.0,94.0
69383,La Mediterranee,1624 Powell St,98.0,Low Risk,97.0,96.0,98.0
69387,Chabaa Thai Cuisine,420 Geary St,92.0,Low Risk,86.73333333333333,81.0,92.0
69388,Dragoneats,520 Gough St,94.0,Low Risk,92.22222222222223,89.0,94.0
69392,Wonderland Restaurant,500 Haight St,84.0,Low Risk,75.25,70.0,84.0
69397,Minna SF Group LLC,142 Minna St,64.0,Low Risk,64.0,64.0,64.0
69403,Lolinda,2518 Mission St,87.0,Moderate Risk,83.76923076923077,78.0,87.0
69419,Chabaa Thai Cuisine INC.,2123 Irving Street,85.0,Low Risk,82.65,77.0,86.0
69437,Inticing Creations,438 Clementina St,100.0,,100.0,100.0,100.0
69465,La Corneta,2731 MISSION St,96.0,Moderate Risk,93.0,92.0,96.0
69466,Liberty Cafe,410 CORTLAND Ave,86.0,Low Risk,84.25,74.0,90.0
69475,"La Corneta, Inc",2834 Diamond St,92.0,Low Risk,92.6,90.0,96.0
69486,Tsing's Chinese Restaurant,361 WEST PORTAL Ave,64.0,Low Risk,70.17647058823529,64.0,79.0
69487,Hakkasan San Francisco,1 Kearny St,98.0,Low Risk,90.5,88.0,98.0
69489,Sushirrito,475 Sansome St #120N,89.0,High Risk,87.0,86.0,89.0
69492,Bay Area Little John's Candies,1422 Market St,92.0,Low Risk,91.14285714285714,90.0,92.0
69501,Fog City,1300 Battery St,90.0,Low Risk,87.9,81.0,92.0
69512,Elephant Sushi,1916 Hyde St,96.0,Moderate Risk,63.916666666666664,61.0,96.0
69520,Inay - Metreon SF,135 04th St FC-10,87.0,High Risk,75.0,63.0,93.0
69527,Dinosaurs,2522 Ocean Ave.,96.0,Low Risk,87.64285714285714,83.0,96.0
69528,Toyose INC,3814 Noriega St,100.0,Moderate Risk,98.0,96.0,100.0
69547,Bently Reserve,301 Battery St,100.0,Low Risk,99.33333333333333,98.0,100.0
69562,flourChylde Bakery,85 Bartlett St,100.0,,100.0,100.0,100.0
69576,Roam Artisan Burgers,1923 Fillmore Street,96.0,Low Risk,95.2,94.0,96.0
69584,Eden Cafe,47 FRANKLIN St,82.0,Moderate Risk,79.44444444444444,75.0,84.0
69590,Hotel Adagio,550 Geary St,100.0,High Risk,91.2,89.0,100.0
69595,Cafe Creme de Hayes Valley,50 Oak St  Basement,87.0,Low Risk,92.33333333333333,87.0,100.0
69606,El Porteno I Restaurant,5173 MISSION St,79.0,Moderate Risk,81.53846153846153,79.0,85.0
69618,Fancy Wheatfield Bakery,1362 Stockton St,86.0,Moderate Risk,75.53846153846153,69.0,86.0
69621,Pinkberry,170 O'Farrell St,96.0,Moderate Risk,89.25,86.0,96.0
69627,Frozen Kuhsterd,428 11th St,96.0,Low Risk,96.0,96.0,96.0
69635,Sophie's Crepes,1581 Webster St 275,98.0,Low Risk,92.0,89.0,98.0
69653,Izakaya Roku,1819 Market St,88.0,Moderate Risk,88.0,88.0,88.0
69664,Golden Gate Park Golf Course,970 47th Ave,90.0,Low Risk,92.0,90.0,100.0
69665,Shalimar Restaurant,532 Jones St,87.0,Moderate Risk,84.5,83.0,87.0
69666,Shalimar Restaurant,1409 Polk St,84.0,Low Risk,87.16666666666667,84.0,94.0
69675,Spice Ace,1821 Steiner St,100.0,,100.0,100.0,100.0
69679,Fifty/Fifty,3157 Geary Blvd,96.0,Moderate Risk,97.0,96.0,98.0
69680,Rich Table,199 GOUGH St,92.0,Low Risk,92.66666666666667,92.0,94.0
69691,1601 Bar & Kitchen,1601 HOWARD St,78.0,High Risk,84.0,78.0,90.0
69694,Split Bread,145 04th St,85.0,High Risk,80.42857142857143,76.0,85.0
69705,Daniel's Cafe,154 Ellis St,94.0,Low Risk,91.0,88.0,94.0
69706,The Bagelry of S.F.,2139 A Polk St,85.0,Moderate Risk,88.125,85.0,90.0
69707,Little Green Cyclo 2,Off The Grid,92.0,Moderate Risk,90.2,89.0,92.0
69717,Craw Station,1336 09th Ave,98.0,Low Risk,88.25,85.0,98.0
69737,StrEat Cervezas,428 11th St,92.0,Low Risk,90.4,87.0,94.0
69750,Mango's Taqueria & Cantina,"Pier 39  P-214-A2,3,4",73.0,Moderate Risk,77.30555555555556,72.0,88.0
69753,Sift Cupcake & Dessert Bar,2411 California St,98.0,Low Risk,91.83333333333333,87.0,98.0
69759,Fish N Gari,1718 Polk St,71.0,Low Risk,74.67857142857143,71.0,86.0
69761,Missionaries of Charity,55 Sadowa St,98.0,Low Risk,95.33333333333333,94.0,98.0
69762,Chili House Inc.,726 Clement St,77.0,Low Risk,73.38461538461539,68.0,80.0
69769,Whole Foods Market,1150 Ocean Ave,88.0,Moderate Risk,90.28571428571429,88.0,96.0
69782,Mama Ji's,4416 18th St,88.0,Low Risk,88.5,88.0,90.0
69786,Drumm Liquors,15 Drumm St,91.0,High Risk,87.0,85.0,91.0
69792,Samiramis Imports,2990 MISSION St,84.0,Moderate Risk,86.0,84.0,88.0
69799,Lers Ros Thai Noodle,730 Larkin St,86.0,Low Risk,89.23076923076923,86.0,94.0
69813,The Mission Oyster Bar Seafood Rest. & Mkt.t,2282 MISSION St,96.0,Moderate Risk,91.0,89.0,96.0
69828,The Station,596 Pacific Ave,77.0,Low Risk,83.0,77.0,92.0
69849,Darren's Cafe,2731 Taylor St,90.0,Moderate Risk,90.0,87.0,94.0
69850,"Kabob Trolley, LLC",298 King St,72.0,Low Risk,75.77777777777777,72.0,89.0
69863,Hongry Kong,1975 Bryant,90.0,Moderate Risk,91.42857142857143,90.0,94.0
69884,Zoe's,3088 24th St,82.0,Low Risk,83.25,75.0,92.0
69885,El Nuevo Frutilandia,3077 24th St,94.0,Low Risk,91.71428571428571,90.0,94.0
69895,Chipotle Mexican Grill #1857,211 Sutter St,100.0,Low Risk,99.33333333333333,98.0,100.0
69903,Nucha,1310 09th Ave,100.0,,100.0,100.0,100.0
69909,T & L Liquor Store Inc.,3168 MISSION St,90.0,Low Risk,91.86666666666666,90.0,94.0
69945,Linda's Catering,290 Townsend St,85.0,Moderate Risk,88.75,85.0,100.0
69957,Daigo Sushi,2450 Clement St,92.0,Moderate Risk,89.33333333333333,88.0,92.0
69962,Hong Kee & Kim,91 Drumm St,86.0,Low Risk,79.58333333333333,75.0,86.0
69978,Capt. Eddie Rickenbacker's,133 02nd St,89.0,High Risk,89.57142857142857,89.0,90.0
69984,Schools of the Sacred Heart - San Francisco,2222 BROADWAY St,89.0,Moderate Risk,91.3076923076923,87.0,98.0
70017,Co Nam,1653 Polk St,96.0,Low Risk,84.92307692307692,78.0,96.0
70019,El Metate Con Sabor Amexico,2406 BRYANT St,90.0,Moderate Risk,87.5,85.0,90.0
70022,Tenmatsu Grab and Go,336 Kearny St,78.0,High Risk,76.11111111111111,74.0,78.0
70034,Il Canto Cafe,275 Battery St,92.0,Low Risk,90.6,90.0,92.0
70044,Me So Hungry,Off The Grid,87.0,High Risk,89.14285714285714,87.0,92.0
70045,Johnny Doughnuts,428 11th St,100.0,Low Risk,95.2,92.0,100.0
70058,Juice Shop,540 Barneveld Ave #C,98.0,Low Risk,98.0,98.0,98.0
70064,Gracias Madre,2211 Mission St,85.0,Moderate Risk,83.61538461538461,75.0,94.0
70071,Monterey Deli,499 Monterey Blvd,98.0,Low Risk,94.0,92.0,98.0
70090,Cathead's BBQ,1665 FOLSOM St,96.0,Low Risk,93.8,92.0,96.0
70123,The Chai Cart,298 Market St,96.0,Moderate Risk,96.0,96.0,96.0
70132,Samovar Tea Lounge Yerba Buena LLC,730 Howard St,84.0,Low Risk,86.0,84.0,89.0
70137,Reveille Coffee Co.,200 Columbus St,91.0,High Risk,89.8,89.0,91.0
70141,Tank 18 Winery,1345 Howard St,98.0,Low Risk,98.0,98.0,98.0
70142,Rosa Mexicano,30 Mission St,88.0,Moderate Risk,80.57142857142857,75.0,88.0
70148,Mission Street Sports Bar SF,2565 Mission St.,90.0,Moderate Risk,88.2,85.0,91.0
70182,Target - Starbucks,789 Mission St,92.0,Moderate Risk,93.4,92.0,96.0
70184,Kitchen Story Cafe,3499 16th St,88.0,Moderate Risk,88.0,88.0,88.0
70207,Ten Ren Tea,550 Grant Ave,96.0,Low Risk,94.0,92.0,96.0
70210,Marcus Rios,1800 Mission St,98.0,Low Risk,98.0,98.0,98.0
70217,Sun Sun Trading co.,1226 Stockton St,96.0,Low Risk,96.0,96.0,96.0
70220,Trader Joe's #200,1095 Hyde St,100.0,Low Risk,99.33333333333333,98.0,100.0
70225,Arguello Market Corp.,782 ARGUELLO Blvd,96.0,Low Risk,93.5,91.0,96.0
70254,Dynamo Donut and Coffee,110 Yacht Rd,98.0,Low Risk,96.66666666666667,96.0,98.0
70258,Jimmy John's - Galleria,50 Post St Space 64A,92.0,Moderate Risk,94.0,92.0,98.0
70281,Shai Lai Seafood Restaurant,6253 GEARY Blvd,79.0,Moderate Risk,82.33333333333333,79.0,89.0
70282,Nespresso Boutique Bar,90 Grant Ave,92.0,Low Risk,94.66666666666667,92.0,100.0
70305,Ghirardelli Chocolate Marketplace,900 North Point St #301,100.0,,100.0,100.0,100.0
70306,Alchemist/Woodbury,685 3rd St.,85.0,Moderate Risk,85.0,85.0,85.0
70309,Ghirardelli Chocolate,2 New Montgomery St,96.0,Moderate Risk,96.5,96.0,98.0
70365,The Chapel,777 Valencia St,92.0,Moderate Risk,87.0,85.0,92.0
70416,Starbucks Coffee #17517,100 01st St,96.0,Low Risk,89.88888888888889,85.0,96.0
70418,San Francisco Cooking School,690 Van Ness Ave,92.0,Moderate Risk,93.0,92.0,96.0
70425,Peet's Coffee & Tea,1509 SLOAT Blvd,98.0,Low Risk,96.8,94.0,100.0
70434,Burrito Loco,850 ULLOA St,90.0,Low Risk,91.25,89.0,94.0
70446,Beacon Coffee & Pantry,805 Columbus Ave,90.0,Low Risk,92.0,90.0,100.0
70452,Kennedy Market & Deli,4600 03rd St,86.0,Moderate Risk,89.0,86.0,92.0
70459,Garaje,475 03rd St,74.0,Moderate Risk,79.6,74.0,88.0
70486,7 Eleven #2366-35696A,221 Sansome St,86.0,Moderate Risk,85.88235294117646,84.0,96.0
70494,The Little Chihuahua Mexican Restaurant,581 VALENCIA St,94.0,Low Risk,93.33333333333333,92.0,94.0
70516,Shabu House,2608 Ocean Ave,92.0,Low Risk,92.54545454545455,92.0,94.0
70521,Estrella Taqueria,380 Bush St #5,74.0,High Risk,80.93333333333334,74.0,88.0
70547,Parlor 1255,1255 Battery St Ste. 700,82.0,Low Risk,84.66666666666667,82.0,94.0
70562,Dunya Bistro,1609 Polk St,92.0,Low Risk,91.81818181818181,90.0,94.0
70576,KJ Produce Market,400 IRVING St,85.0,High Risk,86.53846153846153,85.0,90.0
70603,Grand Hyatt - The Coffee Bar,345 Stockton St Mezzanine,96.0,Moderate Risk,96.0,96.0,96.0
70604,Grand Hyatt - One Up Restaurant,345 Stockton St,94.0,Low Risk,92.66666666666667,92.0,94.0
70605,Grand Hyatt - One Up Bar & Espresso Bar,345 Stockton St Mezzanine,100.0,Moderate Risk,93.5,89.0,100.0
70619,Tenglong Chinese Restaurant,208 CLEMENT St,89.0,Moderate Risk,90.66666666666667,89.0,96.0
70641,Cafe Europa,4318 California St,87.0,High Risk,77.0,71.0,87.0
70685,5 Degree Tea House,2527 SAN BRUNO Ave,88.0,Low Risk,88.93333333333334,86.0,92.0
70686,SF Private Chef,2501 Phelps St,89.0,High Risk,93.0,89.0,98.0
70702,Osso Steakhouse,1177 California St,93.0,High Risk,95.5,93.0,98.0
70705,Crème Brulee To Go,870 Market St,98.0,Low Risk,95.33333333333333,94.0,98.0
70707,Julie's Hotdogs,2401 Mission St,100.0,,100.0,100.0,100.0
70708,El Calamar,Off The Grid,79.0,High Risk,76.5,74.0,79.0
70717,Toast Eatery SF,1601 Polk St,85.0,High Risk,82.15789473684211,75.0,87.0
70723,Dirty Habit,12 04th St,91.0,Low Risk,85.8,84.0,91.0
70755,North Point Market,3098 Polk St,100.0,Moderate Risk,97.0,94.0,100.0
70758,Burger King 9365,3900 GEARY Blvd,100.0,High Risk,96.5,93.0,100.0
70778,"Honey B, Inc.",2201 CLEMENT St,87.0,High Risk,92.16666666666667,87.0,100.0
70779,Davids Tea,845 Market St #13,96.0,Low Risk,94.4,92.0,96.0
70780,Darioush Inc.,800 Chestnut St,90.0,Low Risk,87.0,82.0,90.0
70797,Cafe Du Soleil,345 03rd St,90.0,Moderate Risk,92.0,90.0,96.0
70823,Toma,3318 Steiner St,92.0,Low Risk,92.0,92.0,92.0
70838,Trattoria Da Vittorio,150 WEST PORTAL Ave,90.0,Moderate Risk,85.58333333333333,81.0,90.0
70839,Rosa Parks Senior Center,1251 Turk St,96.0,Low Risk,92.5,89.0,96.0
70849,Tacos El Triunfo,319 Bayshore Blvd,77.0,High Risk,77.0,77.0,77.0
70856,"20 Spot Mission, LLC",3565 20th St,90.0,Low Risk,91.71428571428571,90.0,96.0
70912,Folsom Street Foundry,1425 Folsom St,92.0,Moderate Risk,94.66666666666667,92.0,100.0
70914,Fior d' Italia,2237 Mason St,83.0,Moderate Risk,82.46153846153847,80.0,85.0
70920,Stock in Trade,2036 LOMBARD St,86.0,Low Risk,87.6,86.0,90.0
70921,Hotel Emblem,562 Sutter St,96.0,Moderate Risk,97.0,96.0,98.0
70922,Expresso Subito,"Front, between California & Sacramento St",90.0,Moderate Risk,91.6,90.0,94.0
70929,Linda's Deli,1026 TARAVAL St,98.0,Low Risk,98.0,96.0,100.0
70939,La Fromagerie,2425 03rd St,92.0,Moderate Risk,92.0,92.0,92.0
70949,Saison,178 Townsend St,90.0,Low Risk,91.6,90.0,94.0
70960,Tsubasa Sushi,429 Gough St,85.0,Low Risk,83.9090909090909,81.0,89.0
70961,Our Lady of the Visitacion School,785 Sunnydale Ave,98.0,Low Risk,98.0,96.0,100.0
70970,H.Q. Bar & Restaurant,1568 HAIGHT St,80.0,Low Risk,82.18181818181819,80.0,86.0
70983,M.Y. China,845 Market St Ste. 400,98.0,Low Risk,71.16666666666667,63.0,98.0
70993,Subway Sanwich #56406,595 Buckingham Way Suit 587,81.0,Low Risk,88.28571428571429,81.0,96.0
71008,House of Pancakes,937 TARAVAL,65.0,High Risk,70.26315789473684,65.0,83.0
71034,Cafe Algiers & Deli,50 Beale St Suite 103,81.0,Low Risk,81.0,81.0,81.0
71056,The Iron Cactus,683 04th St,92.0,Low Risk,88.9,87.0,92.0
71057,The Creamery,685 04th St,90.0,Moderate Risk,86.25,81.0,90.0
71065,"Chutney USA, Inc.",511 Jones St,73.0,Moderate Risk,81.53846153846153,73.0,94.0
71067,Bancarella,350 Powell St,94.0,Moderate Risk,91.6,90.0,94.0
71081,Chrome Coffee Bar,580 04th St,96.0,Moderate Risk,96.0,96.0,96.0
71087,The Roosevelt,2817 24th St,96.0,Moderate Risk,94.0,93.0,96.0
71131,Rico Pan,5488 MISSION St,79.0,Moderate Risk,79.66666666666667,79.0,81.0
71149,Trick Dog,3010 20th St,92.0,Moderate Risk,94.66666666666667,92.0,100.0
71154,Five Markets,2824 24th St,98.0,Low Risk,98.4,98.0,100.0
71168,Mangrove Kitchen,312 DIVISADERO St,78.0,Low Risk,81.84615384615384,78.0,88.0
71187,Juicy Fruit,768 Jackson St,96.0,Moderate Risk,77.1,75.0,96.0
71226,Wine Kitchen,507 Divisadero St,91.0,High Risk,91.0,91.0,91.0
71232,Uncle Cafe,65 Waverly Pl,71.0,High Risk,69.8,69.0,71.0
71286,21 Taste House,1109 Ocean Ave,96.0,Low Risk,91.2,90.0,96.0
71287,Glaze Teriyaki,1946 FILLMORE St,81.0,Low Risk,83.0,81.0,86.0
71292,Coqueta,Pier 5,96.0,Moderate Risk,93.0,92.0,96.0
71310,Golden King Vietnamese Restaurant,757 Clay St,74.0,Low Risk,66.54166666666667,55.0,79.0
71312,Joy's Place,611 Post St,100.0,Moderate Risk,92.25,90.0,100.0
71322,Shabu House,354 CLEMENT St,83.0,Moderate Risk,84.5,83.0,86.0
71327,TableTop Tap House,175 04th St,83.0,Moderate Risk,82.57142857142857,82.0,83.0
71328,Fable,558 CASTRO St,92.0,Moderate Risk,92.0,92.0,92.0
71356,Padrecito,901 Cole St,89.0,Low Risk,88.0,87.0,89.0
71366,The Mill,736 DIVISADERO St,92.0,Moderate Risk,92.0,92.0,92.0
71380,Curry Up Now,659 Valencia St,92.0,Low Risk,91.0,88.0,94.0
71413,Crepe & Brioche,3251 20th Ave,100.0,,100.0,100.0,100.0
71416,The Supremo Pizza LLC,87 06th St,82.0,Moderate Risk,77.0,72.0,82.0
71422,Golden Catering,835 Jamestown Ave,92.0,Moderate Risk,90.8,90.0,92.0
71428,Blue Barn Garmet - Polk,2237 Polk St,96.0,Moderate Risk,98.0,96.0,100.0
71430,Waraku,1638 Post St,90.0,Low Risk,90.0,90.0,90.0
71440,"New Garden Restaurant, Inc.",716 Kearny St,86.0,Moderate Risk,65.28571428571429,57.0,86.0
71456,Sam's Cable Car Lounge,222 Powell St,96.0,Moderate Risk,96.0,96.0,96.0
71460,Hard Water,Pier 3  Suite 102,100.0,,100.0,100.0,100.0
71469,Papa John's Pizza,969 Sutter St,94.0,Low Risk,92.375,87.0,98.0
71476,Chou Chou Bakery Bistro,400 Dewey Blvd,92.0,Moderate Risk,93.33333333333333,92.0,96.0
71501,Crepe & Brioche,1310 09th Ave,100.0,,100.0,100.0,100.0
71505,Crepe & Brioche,1322 Grove St,100.0,,100.0,100.0,100.0
71510,Hotel Nikko San Francisco,222 Mason St 2nd Foor,91.0,High Risk,91.6,91.0,92.0
71524,Gold Dust Lounge,165 Jefferson St,79.0,Low Risk,79.0,79.0,79.0
71530,Bi-Rite Divisadero,550 DIVISADERO St,94.0,Moderate Risk,93.66666666666667,93.0,94.0
71532,Xpresso Tea,6901 Geary Blvd,94.0,Low Risk,93.75,92.0,96.0
71534,7 Eleven #2366-36039A,644 Mission St,90.0,Low Risk,91.0,90.0,92.0
71563,SF Deli and Wine,810 MISSION St,94.0,Low Risk,94.0,94.0,94.0
71576,La Luna Cupcakes,50 Post St,89.0,Moderate Risk,90.8,89.0,92.0
71581,SAJJ Street Eats,Off the Grid,89.0,High Risk,91.8,89.0,96.0
71640,Beluga Restaurant,5323 Geary Blvd,94.0,Low Risk,96.0,94.0,100.0
71657,Bussaba,534 IRVING St,70.0,Low Risk,72.5,70.0,76.0
71658,We2 Sushi,Off The Grid,94.0,Low Risk,94.0,94.0,94.0
71696,B. Patisserie LLC,2821 CALIFORNIA St,90.0,Moderate Risk,88.1,86.0,90.0
71723,Sparrow Bar and Kitchen,1640 Haight St,86.0,Low Risk,81.63636363636364,78.0,86.0
